timestamp,orig_cadence,frac,cadence_raw,cadence_spm,enhanced_speed,heart_rate,step_length
2026-07-01 06:25:48+00:00,80,0.5,80.5,161.0,2.314,115,0.87
2026-07-01 06:25:49+00:00,80,0.5,80.5,161.0,2.305,115,0.86
2026-07-01 06:25:50+00:00,80,0.5,80.5,161.0,2.305,114,0.86
2026-07-01 06:25:51+00:00,79,0.5,79.5,159.0,2.295,115,0.86
2026-07-01 06:25:52+00:00,80,0.5,80.5,161.0,2.295,115,0.86
2026-07-01 06:25:53+00:00,80,0.5,80.5,161.0,2.277,115,0.85
2026-07-01 06:25:54+00:00,79,0.5,79.5,159.0,2.258,115,0.85
2026-07-01 06:25:55+00:00,80,0.0,80.0,160.0,2.249,115,0.84
2026-07-01 06:25:56+00:00,80,0.5,80.5,161.0,2.249,115,0.84
2026-07-01 06:25:57+00:00,81,0.5,81.5,163.0,2.249,115,0.83
2026-07-01 06:25:58+00:00,81,0.5,81.5,163.0,2.258,115,0.84
2026-07-01 06:25:59+00:00,81,0.5,81.5,163.0,2.249,115,0.82
2026-07-01 06:26:00+00:00,81,0.5,81.5,163.0,2.249,115,0.82
2026-07-01 06:26:01+00:00,80,0.5,80.5,161.0,2.249,115,0.83
2026-07-01 06:26:02+00:00,80,0.5,80.5,161.0,2.249,115,0.83
2026-07-01 06:26:03+00:00,80,0.5,80.5,161.0,2.249,115,0.84
2026-07-01 06:26:04+00:00,80,0.5,80.5,161.0,2.239,115,0.84
2026-07-01 06:26:05+00:00,80,0.5,80.5,161.0,2.239,115,0.84
2026-07-01 06:26:06+00:00,80,0.5,80.5,161.0,2.221,115,0.83
2026-07-01 06:26:07+00:00,80,0.5,80.5,161.0,2.202,115,0.82
2026-07-01 06:26:08+00:00,80,0.5,80.5,161.0,2.202,116,0.82
2026-07-01 06:26:09+00:00,80,0.5,80.5,161.0,2.193,115,0.82
2026-07-01 06:26:10+00:00,80,0.5,80.5,161.0,2.193,115,0.81
2026-07-01 06:26:11+00:00,80,0.5,80.5,161.0,2.183,115,0.81
2026-07-01 06:26:12+00:00,81,0.5,81.5,163.0,2.193,115,0.81
2026-07-01 06:26:13+00:00,81,0.5,81.5,163.0,2.193,115,0.81
2026-07-01 06:26:14+00:00,81,0.5,81.5,163.0,2.193,116,0.81
2026-07-01 06:26:15+00:00,81,0.5,81.5,163.0,2.193,115,0.81
2026-07-01 06:26:16+00:00,80,0.5,80.5,161.0,2.193,115,0.82
2026-07-01 06:26:17+00:00,80,0.0,80.0,160.0,2.193,115,0.82
2026-07-01 06:26:18+00:00,80,0.0,80.0,160.0,2.193,116,0.82
2026-07-01 06:26:19+00:00,80,0.5,80.5,161.0,2.193,115,0.82
2026-07-01 06:26:20+00:00,80,0.5,80.5,161.0,2.183,115,0.82
2026-07-01 06:26:21+00:00,80,0.5,80.5,161.0,2.193,115,0.81
2026-07-01 06:26:22+00:00,81,0.5,81.5,163.0,2.193,116,0.81
2026-07-01 06:26:23+00:00,81,0.5,81.5,163.0,2.193,115,0.81
2026-07-01 06:26:24+00:00,81,0.5,81.5,163.0,2.193,115,0.8
2026-07-01 06:26:25+00:00,81,0.5,81.5,163.0,2.183,116,0.8
2026-07-01 06:26:26+00:00,81,0.5,81.5,163.0,2.174,115,0.8
2026-07-01 06:26:27+00:00,81,0.5,81.5,163.0,2.174,115,0.8
2026-07-01 06:26:28+00:00,80,0.5,80.5,161.0,2.174,115,0.81
2026-07-01 06:26:29+00:00,80,0.5,80.5,161.0,2.183,116,0.82
2026-07-01 06:26:30+00:00,80,0.5,80.5,161.0,2.183,115,0.82
2026-07-01 06:26:31+00:00,80,0.5,80.5,161.0,2.193,115,0.82
2026-07-01 06:26:32+00:00,80,0.5,80.5,161.0,2.202,115,0.82
2026-07-01 06:26:33+00:00,80,0.5,80.5,161.0,2.202,115,0.82
2026-07-01 06:26:34+00:00,80,0.5,80.5,161.0,2.202,115,0.82
2026-07-01 06:26:35+00:00,81,0.0,81.0,162.0,2.202,115,0.81
2026-07-01 06:26:36+00:00,81,0.5,81.5,163.0,2.202,115,0.81
2026-07-01 06:26:37+00:00,81,0.5,81.5,163.0,2.202,115,0.81
2026-07-01 06:26:38+00:00,81,0.5,81.5,163.0,2.193,115,0.81
2026-07-01 06:26:39+00:00,81,0.5,81.5,163.0,2.193,116,0.81
2026-07-01 06:26:40+00:00,81,0.5,81.5,163.0,2.193,115,0.81
2026-07-01 06:26:41+00:00,81,0.5,81.5,163.0,2.183,116,0.81
2026-07-01 06:26:42+00:00,81,0.5,81.5,163.0,2.183,115,0.81
2026-07-01 06:26:43+00:00,82,0.5,82.5,165.0,2.183,115,0.8
2026-07-01 06:26:44+00:00,81,0.5,81.5,163.0,2.183,115,0.8
2026-07-01 06:26:45+00:00,80,0.5,80.5,161.0,2.193,116,0.81
2026-07-01 06:26:46+00:00,80,0.5,80.5,161.0,2.193,115,0.81
2026-07-01 06:26:47+00:00,80,0.5,80.5,161.0,2.193,115,0.81
2026-07-01 06:26:48+00:00,81,0.5,81.5,163.0,2.193,114,0.8
2026-07-01 06:26:49+00:00,81,0.5,81.5,163.0,2.202,114,0.81
2026-07-01 06:26:50+00:00,81,0.5,81.5,163.0,2.202,114,0.81
2026-07-01 06:26:51+00:00,81,0.5,81.5,163.0,2.202,115,0.81
2026-07-01 06:26:52+00:00,81,0.5,81.5,163.0,2.202,114,0.81
2026-07-01 06:26:53+00:00,81,0.5,81.5,163.0,2.202,114,0.81
2026-07-01 06:26:54+00:00,82,0.5,82.5,165.0,2.202,114,0.81
2026-07-01 06:26:55+00:00,82,0.5,82.5,165.0,2.202,114,0.81
2026-07-01 06:26:56+00:00,80,0.5,80.5,161.0,2.211,115,0.82
2026-07-01 06:26:57+00:00,80,0.5,80.5,161.0,2.221,114,0.82
2026-07-01 06:26:58+00:00,80,0.5,80.5,161.0,2.221,114,0.82
2026-07-01 06:26:59+00:00,81,0.5,81.5,163.0,2.221,114,0.82
2026-07-01 06:27:00+00:00,81,0.5,81.5,163.0,2.221,114,0.82
2026-07-01 06:27:01+00:00,81,0.5,81.5,163.0,2.23,114,0.81
2026-07-01 06:27:02+00:00,81,0.5,81.5,163.0,2.23,113,0.81
2026-07-01 06:27:03+00:00,81,0.5,81.5,163.0,2.23,114,0.82
2026-07-01 06:27:04+00:00,81,0.5,81.5,163.0,2.23,114,0.82
2026-07-01 06:27:05+00:00,81,0.5,81.5,163.0,2.23,114,0.81
2026-07-01 06:27:06+00:00,81,0.5,81.5,163.0,2.221,114,0.81
2026-07-01 06:27:07+00:00,81,0.5,81.5,163.0,2.221,115,0.81
2026-07-01 06:27:08+00:00,81,0.5,81.5,163.0,2.221,115,0.82
2026-07-01 06:27:09+00:00,81,0.5,81.5,163.0,2.221,115,0.82
2026-07-01 06:27:10+00:00,80,0.5,80.5,161.0,2.221,115,0.83
2026-07-01 06:27:11+00:00,80,0.5,80.5,161.0,2.221,115,0.83
2026-07-01 06:27:12+00:00,80,0.5,80.5,161.0,2.23,116,0.84
2026-07-01 06:27:13+00:00,80,0.5,80.5,161.0,2.23,115,0.84
2026-07-01 06:27:14+00:00,80,0.5,80.5,161.0,2.23,115,0.84
2026-07-01 06:27:15+00:00,80,0.5,80.5,161.0,2.23,115,0.84
2026-07-01 06:27:16+00:00,80,0.5,80.5,161.0,2.23,115,0.84
2026-07-01 06:27:17+00:00,80,0.5,80.5,161.0,2.23,115,0.84
2026-07-01 06:27:18+00:00,81,0.5,81.5,163.0,2.23,116,0.81
2026-07-01 06:27:19+00:00,81,0.5,81.5,163.0,2.239,115,0.82
2026-07-01 06:27:20+00:00,81,0.5,81.5,163.0,2.239,115,0.82
2026-07-01 06:27:21+00:00,81,0.5,81.5,163.0,2.249,115,0.82
2026-07-01 06:27:22+00:00,82,0.5,82.5,165.0,2.258,115,0.83
2026-07-01 06:27:23+00:00,82,0.5,82.5,165.0,2.258,115,0.83
2026-07-01 06:27:24+00:00,81,0.5,81.5,163.0,2.258,115,0.83
2026-07-01 06:27:25+00:00,81,0.5,81.5,163.0,2.258,115,0.83
2026-07-01 06:27:26+00:00,81,0.5,81.5,163.0,2.267,115,0.84
2026-07-01 06:27:27+00:00,81,0.5,81.5,163.0,2.277,115,0.84
2026-07-01 06:27:28+00:00,81,0.5,81.5,163.0,2.286,115,0.84
2026-07-01 06:27:29+00:00,81,0.5,81.5,163.0,2.286,114,0.84
2026-07-01 06:27:30+00:00,81,0.5,81.5,163.0,2.295,114,0.85
2026-07-01 06:27:31+00:00,81,0.5,81.5,163.0,2.295,114,0.85
2026-07-01 06:27:32+00:00,80,0.5,80.5,161.0,2.286,114,0.86
2026-07-01 06:27:33+00:00,80,0.5,80.5,161.0,2.277,114,0.85
2026-07-01 06:27:34+00:00,80,0.5,80.5,161.0,2.277,114,0.85
2026-07-01 06:27:35+00:00,80,0.5,80.5,161.0,2.267,114,0.84
2026-07-01 06:27:36+00:00,80,0.5,80.5,161.0,2.267,114,0.84
2026-07-01 06:27:37+00:00,81,0.5,81.5,163.0,2.267,114,0.83
2026-07-01 06:27:38+00:00,81,0.5,81.5,163.0,2.258,113,0.83
2026-07-01 06:27:39+00:00,81,0.5,81.5,163.0,2.258,114,0.83
2026-07-01 06:27:40+00:00,82,0.5,82.5,165.0,2.258,114,0.83
2026-07-01 06:27:41+00:00,82,0.5,82.5,165.0,2.258,114,0.83
2026-07-01 06:27:42+00:00,82,0.5,82.5,165.0,2.258,114,0.83
2026-07-01 06:27:43+00:00,82,0.5,82.5,165.0,2.258,114,0.83
2026-07-01 06:27:44+00:00,81,0.5,81.5,163.0,2.249,114,0.83
2026-07-01 06:27:45+00:00,81,0.5,81.5,163.0,2.249,115,0.83
2026-07-01 06:27:46+00:00,81,0.5,81.5,163.0,2.249,115,0.83
2026-07-01 06:27:47+00:00,81,0.5,81.5,163.0,2.249,115,0.83
2026-07-01 06:27:48+00:00,81,0.5,81.5,163.0,2.239,115,0.83
2026-07-01 06:27:49+00:00,81,0.5,81.5,163.0,2.239,115,0.83
2026-07-01 06:27:50+00:00,80,0.5,80.5,161.0,2.239,115,0.83
2026-07-01 06:27:51+00:00,80,0.5,80.5,161.0,2.239,115,0.84
2026-07-01 06:27:52+00:00,80,0.5,80.5,161.0,2.23,116,0.84
2026-07-01 06:27:53+00:00,80,0.5,80.5,161.0,2.23,116,0.82
2026-07-01 06:27:54+00:00,81,0.5,81.5,163.0,2.23,116,0.82
2026-07-01 06:27:55+00:00,81,0.5,81.5,163.0,2.23,116,0.81
2026-07-01 06:27:56+00:00,81,0.5,81.5,163.0,2.239,116,0.82
2026-07-01 06:27:57+00:00,82,0.5,82.5,165.0,2.239,115,0.82
2026-07-01 06:27:58+00:00,82,0.5,82.5,165.0,2.249,116,0.82
2026-07-01 06:27:59+00:00,82,0.5,82.5,165.0,2.249,116,0.82
2026-07-01 06:28:00+00:00,81,0.5,81.5,163.0,2.258,116,0.83
2026-07-01 06:28:01+00:00,80,0.5,80.5,161.0,2.258,116,0.84
2026-07-01 06:28:02+00:00,81,0.5,81.5,163.0,2.258,116,0.84
2026-07-01 06:28:03+00:00,81,0.5,81.5,163.0,2.258,116,0.84
2026-07-01 06:28:04+00:00,81,0.5,81.5,163.0,2.258,116,0.83
2026-07-01 06:28:05+00:00,82,0.5,82.5,165.0,2.249,116,0.82
2026-07-01 06:28:06+00:00,82,0.5,82.5,165.0,2.249,116,0.82
2026-07-01 06:28:07+00:00,82,0.5,82.5,165.0,2.249,116,0.82
2026-07-01 06:28:08+00:00,82,0.5,82.5,165.0,2.249,116,0.82
2026-07-01 06:28:09+00:00,82,0.5,82.5,165.0,2.249,115,0.82
2026-07-01 06:28:10+00:00,82,0.5,82.5,165.0,2.258,116,0.83
2026-07-01 06:28:11+00:00,82,0.5,82.5,165.0,2.258,116,0.83
2026-07-01 06:28:12+00:00,82,0.5,82.5,165.0,2.258,116,0.83
2026-07-01 06:28:13+00:00,82,0.5,82.5,165.0,2.258,115,0.83
2026-07-01 06:28:14+00:00,82,0.5,82.5,165.0,2.258,116,0.83
2026-07-01 06:28:15+00:00,82,0.5,82.5,165.0,2.267,116,0.83
2026-07-01 06:28:16+00:00,82,0.5,82.5,165.0,2.267,116,0.83
2026-07-01 06:28:17+00:00,82,0.5,82.5,165.0,2.267,116,0.83
2026-07-01 06:28:18+00:00,82,0.5,82.5,165.0,2.277,116,0.82
2026-07-01 06:28:19+00:00,82,0.5,82.5,165.0,2.277,117,0.82
2026-07-01 06:28:20+00:00,82,0.5,82.5,165.0,2.277,116,0.83
2026-07-01 06:28:21+00:00,82,0.5,82.5,165.0,2.267,116,0.83
2026-07-01 06:28:22+00:00,81,0.5,81.5,163.0,2.277,117,0.83
2026-07-01 06:28:23+00:00,81,0.5,81.5,163.0,2.267,116,0.83
2026-07-01 06:28:24+00:00,81,0.5,81.5,163.0,2.267,116,0.83
2026-07-01 06:28:25+00:00,82,0.5,82.5,165.0,2.267,117,0.83
2026-07-01 06:28:26+00:00,82,0.5,82.5,165.0,2.267,116,0.83
2026-07-01 06:28:27+00:00,83,0.0,83.0,166.0,2.277,117,0.82
2026-07-01 06:28:28+00:00,82,0.5,82.5,165.0,2.277,117,0.82
2026-07-01 06:28:29+00:00,82,0.5,82.5,165.0,2.286,117,0.84
2026-07-01 06:28:30+00:00,82,0.5,82.5,165.0,2.286,117,0.84
2026-07-01 06:28:31+00:00,82,0.5,82.5,165.0,2.286,117,0.84
2026-07-01 06:28:32+00:00,82,0.5,82.5,165.0,2.286,117,0.84
2026-07-01 06:28:33+00:00,82,0.5,82.5,165.0,2.286,117,0.84
2026-07-01 06:28:34+00:00,82,0.5,82.5,165.0,2.305,117,0.84
2026-07-01 06:28:35+00:00,82,0.5,82.5,165.0,2.314,117,0.85
2026-07-01 06:28:36+00:00,82,0.5,82.5,165.0,2.323,117,0.85
2026-07-01 06:28:37+00:00,82,0.5,82.5,165.0,2.323,117,0.85
2026-07-01 06:28:38+00:00,82,0.5,82.5,165.0,2.323,118,0.85
2026-07-01 06:28:39+00:00,82,0.5,82.5,165.0,2.333,118,0.85
2026-07-01 06:28:40+00:00,82,0.5,82.5,165.0,2.342,118,0.86
2026-07-01 06:28:41+00:00,82,0.5,82.5,165.0,2.351,118,0.86
2026-07-01 06:28:42+00:00,82,0.5,82.5,165.0,2.351,118,0.86
2026-07-01 06:28:43+00:00,82,0.5,82.5,165.0,2.361,118,0.86
2026-07-01 06:28:44+00:00,82,0.5,82.5,165.0,2.361,117,0.86
2026-07-01 06:28:45+00:00,82,0.5,82.5,165.0,2.361,118,0.86
2026-07-01 06:28:46+00:00,82,0.5,82.5,165.0,2.361,118,0.86
2026-07-01 06:28:47+00:00,82,0.5,82.5,165.0,2.361,118,0.86
2026-07-01 06:28:48+00:00,81,0.5,81.5,163.0,2.361,118,0.86
2026-07-01 06:28:49+00:00,81,0.5,81.5,163.0,2.37,118,0.87
2026-07-01 06:28:50+00:00,82,0.5,82.5,165.0,2.379,118,0.87
2026-07-01 06:28:51+00:00,83,0.5,83.5,167.0,2.379,118,0.87
2026-07-01 06:28:52+00:00,83,0.5,83.5,167.0,2.379,118,0.86
2026-07-01 06:28:53+00:00,83,0.5,83.5,167.0,2.389,118,0.86
2026-07-01 06:28:54+00:00,82,0.5,82.5,165.0,2.389,119,0.86
2026-07-01 06:28:55+00:00,81,0.5,81.5,163.0,2.389,119,0.87
2026-07-01 06:28:56+00:00,81,0.5,81.5,163.0,2.389,119,0.87
2026-07-01 06:28:57+00:00,81,0.5,81.5,163.0,2.389,119,0.87
2026-07-01 06:28:58+00:00,81,0.5,81.5,163.0,2.389,118,0.87
2026-07-01 06:28:59+00:00,80,0.5,80.5,161.0,2.379,119,0.88
2026-07-01 06:29:00+00:00,81,0.5,81.5,163.0,2.379,119,0.88
2026-07-01 06:29:01+00:00,81,0.5,81.5,163.0,2.379,118,0.88
2026-07-01 06:29:02+00:00,81,0.5,81.5,163.0,2.379,118,0.87
2026-07-01 06:29:03+00:00,81,0.5,81.5,163.0,2.379,118,0.87
2026-07-01 06:29:04+00:00,81,0.5,81.5,163.0,2.37,118,0.88
2026-07-01 06:29:05+00:00,81,0.0,81.0,162.0,2.37,118,0.88
2026-07-01 06:29:06+00:00,81,0.0,81.0,162.0,2.37,118,0.88
2026-07-01 06:29:07+00:00,80,0.5,80.5,161.0,2.361,118,0.87
2026-07-01 06:29:08+00:00,80,0.5,80.5,161.0,2.361,118,0.89
2026-07-01 06:29:09+00:00,80,0.5,80.5,161.0,2.361,118,0.89
2026-07-01 06:29:10+00:00,79,0.5,79.5,159.0,2.361,118,0.9
2026-07-01 06:29:11+00:00,79,0.5,79.5,159.0,2.361,118,0.89
2026-07-01 06:29:12+00:00,79,0.5,79.5,159.0,2.361,118,0.9
2026-07-01 06:29:13+00:00,79,0.5,79.5,159.0,2.361,118,0.89
2026-07-01 06:29:14+00:00,80,0.5,80.5,161.0,2.361,118,0.89
2026-07-01 06:29:15+00:00,80,0.5,80.5,161.0,2.361,118,0.89
2026-07-01 06:29:16+00:00,81,0.0,81.0,162.0,2.361,118,0.87
2026-07-01 06:29:17+00:00,81,0.5,81.5,163.0,2.361,118,0.87
2026-07-01 06:29:18+00:00,81,0.5,81.5,163.0,2.361,118,0.87
2026-07-01 06:29:19+00:00,81,0.5,81.5,163.0,2.351,118,0.87
2026-07-01 06:29:20+00:00,80,0.5,80.5,161.0,2.361,118,0.89
2026-07-01 06:29:21+00:00,80,0.5,80.5,161.0,2.361,118,0.89
2026-07-01 06:29:22+00:00,80,0.5,80.5,161.0,2.37,118,0.89
2026-07-01 06:29:23+00:00,80,0.5,80.5,161.0,2.379,118,0.89
2026-07-01 06:29:24+00:00,80,0.5,80.5,161.0,2.379,118,0.89
2026-07-01 06:29:25+00:00,80,0.5,80.5,161.0,2.379,118,0.89
2026-07-01 06:29:26+00:00,80,0.5,80.5,161.0,2.37,118,0.89
2026-07-01 06:29:27+00:00,80,0.5,80.5,161.0,2.37,118,0.89
2026-07-01 06:29:28+00:00,80,0.5,80.5,161.0,2.37,118,0.89
2026-07-01 06:29:29+00:00,80,0.5,80.5,161.0,2.37,118,0.89
2026-07-01 06:29:30+00:00,80,0.5,80.5,161.0,2.37,118,0.89
2026-07-01 06:29:31+00:00,81,0.5,81.5,163.0,2.37,118,0.89
2026-07-01 06:29:32+00:00,81,0.5,81.5,163.0,2.37,118,0.88
2026-07-01 06:29:33+00:00,81,0.5,81.5,163.0,2.379,118,0.88
2026-07-01 06:29:34+00:00,80,0.5,80.5,161.0,2.379,118,0.88
2026-07-01 06:29:35+00:00,80,0.5,80.5,161.0,2.379,118,0.89
2026-07-01 06:29:36+00:00,80,0.5,80.5,161.0,2.379,118,0.89
2026-07-01 06:29:37+00:00,80,0.5,80.5,161.0,2.389,118,0.9
2026-07-01 06:29:38+00:00,80,0.5,80.5,161.0,2.398,118,0.9
2026-07-01 06:29:39+00:00,80,0.5,80.5,161.0,2.398,117,0.9
2026-07-01 06:29:40+00:00,80,0.5,80.5,161.0,2.398,118,0.9
2026-07-01 06:29:41+00:00,81,0.5,81.5,163.0,2.407,118,0.89
